subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance,sent,tree
A3Q0XAGQ7TD7MP,3.3,53,1,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.325089273,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (who) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who))))))))))))))))
A3QXS3HZUA974I,3.1,17,2,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.104411466,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-control (lv-tr (PRO) (thank (who)))))))))))))))))))
A3QXS3HZUA974I,3.1,29,2,RC.adj.isl.lg.06,RC.adj.isl.lg,-1.104411466,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who))))))))))))))))
A3UMKT8RU5J7DJ,3.1,17,2,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.180763663,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-control (lv-tr (PRO) (thank (who)))))))))))))))))))
A3UMKT8RU5J7DJ,3.1,29,3,RC.adj.isl.lg.06,RC.adj.isl.lg,-0.640985989,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who))))))))))))))))
A416CQ0FIDNFT,3.1,17,1,RC.adj.isl.lg.02,RC.adj.isl.lg,-1.04554612,RC,ADJ,island,long,I sympathize with the parents who the reverand sighs if the bride and groom neglect to thank.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (parents (C-rel (T-pres (lv-tr (the (reverand)) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-control (lv-tr (PRO) (thank (who)))))))))))))))))))
A416CQ0FIDNFT,3.1,29,1,RC.adj.isl.lg.06,RC.adj.isl.lg,-1.04554612,RC,ADJ,island,long,I spoke with the college president who the professor faints if the students publicly criticize.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (college_president (C-rel (T-pres (lv-tr (the (professor)) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (who))))))))))))))))
A6C4QNQZ1QTUG,3.4,27,1,RC.adj.isl.lg.01,RC.adj.isl.lg,-1.402152732,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
A6C4QNQZ1QTUG,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.402152732,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
A6IVYRP8FAIS,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.373228493,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
A6IVYRP8FAIS,3.4,41,2,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.857416809,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
A80VSGAD9H8VE,3.4,27,1,RC.adj.isl.lg.01,RC.adj.isl.lg,-1.107224912,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
A80VSGAD9H8VE,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.107224912,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
ABQES53HKWCT6,3.2,24,2,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.258785612,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
ABQES53HKWCT6,3.2,48,2,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.258785612,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
AC8VAHNQWM5NR,3.3,22,3,RC.adj.isl.lg.04,RC.adj.isl.lg,-0.661090417,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who)))))))))))))))
AC8VAHNQWM5NR,3.3,53,2,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.198926688,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (who) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who))))))))))))))))
ACOKFBC75D5OR,3.4,27,4,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.216873711,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
ACOKFBC75D5OR,3.4,41,4,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.216873711,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
ADGWHP22G76ZI,3.4,27,2,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.755751907,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
ADGWHP22G76ZI,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.164031672,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
ADQKTG5B8ZW1G,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.312750484,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
ADQKTG5B8ZW1G,3.4,41,1,RC.adj.isl.lg.05,RC.adj.isl.lg,-1.170580383,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
AHV4U78TUUDKI,3.4,27,3,RC.adj.isl.lg.01,RC.adj.isl.lg,-0.114698693,RC,ADJ,island,long,I called the client who the secretary worries if the lawyer insults.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (the (secretary)) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (who)))))))))))))))
AHV4U78TUUDKI,3.4,41,3,RC.adj.isl.lg.05,RC.adj.isl.lg,-0.114698693,RC,ADJ,island,long,I served the child who the other customer winks if the young couple play with at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (child (C-rel (T-pres (lv-tr (the (other_customer)) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (who)) (at (the (restaurant)))))))))))))))))
AMN2BRHBYE4G1,3.3,22,6,RC.adj.isl.lg.04,RC.adj.isl.lg,0.501596529,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who)))))))))))))))
AMN2BRHBYE4G1,3.3,53,2,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.124268082,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (who) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who))))))))))))))))
AP2SSDSD7WRSG,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.660100199,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
AP2SSDSD7WRSG,3.2,48,3,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.722631851,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
APGX2WZ59OWDN,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.046484202,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
APGX2WZ59OWDN,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.046484202,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
AQTC0A8TDXPXM,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-0.867801112,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
AQTC0A8TDXPXM,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.867801112,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
ARXVG4J18XJFE,3.3,22,1,RC.adj.isl.lg.04,RC.adj.isl.lg,-1.081382739,RC,ADJ,island,long,I met the famous artist who the parents blush if the child prodigy imitates.,(C-mat-decl (T-past (lv-tr (I) (meet (the (famous_artist (C-rel (T-pres (lv-tr (the (parents)) (blush (if (T-pres (lv-tr (the (child_prodigy)) (imitate (who)))))))))))))))
ARXVG4J18XJFE,3.3,53,1,RC.adj.isl.lg.08,RC.adj.isl.lg,-1.081382739,RC,ADJ,island,long,I emailed the congressman who the teacher smiles if her students write letters to.,(C-mat-decl (T-past (lv-tr (I) (email (the (congressman (C-rel (T-pres (lv-tr (who) (smile (if (T-pres (lv-tr (her (students)) (write-dobj-pobj (D-e (letters)) (to (who))))))))))))))))
AVU660SAWIUO0,3.2,24,3,RC.adj.isl.lg.03,RC.adj.isl.lg,-0.762554591,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
AVU660SAWIUO0,3.2,48,3,RC.adj.isl.lg.07,RC.adj.isl.lg,-0.762554591,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
AXOR2N1EAFVYF,3.2,24,1,RC.adj.isl.lg.03,RC.adj.isl.lg,-1.092611242,RC,ADJ,island,long,I talked to the famous actor who the news reporter coughs if the tourists photograph.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (famous_actor (C-rel (T-pres (lv-tr (the (news_reporter)) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (who))))))))))))))))
AXOR2N1EAFVYF,3.2,48,1,RC.adj.isl.lg.07,RC.adj.isl.lg,-1.092611242,RC,ADJ,island,long,I interviewed the executive who the employee laughs if the office manager blackmails.,(C-mat-decl (T-past (lv-tr (I) (interview (the (executive (C-rel (T-pres (lv-tr (the (employee)) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (who)))))))))))))))
A1159C6RKPZURE,3.3,37,3,RC.adj.isl.sh.05,RC.adj.isl.sh,-0.865787816,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant)))))))))))))))))
A1159C6RKPZURE,3.3,39,4,RC.adj.isl.sh.01,RC.adj.isl.sh,-0.226436813,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client))))))))))))))))
A13E3C65NKK51I,3.3,37,4,RC.adj.isl.sh.05,RC.adj.isl.sh,-1.123921592,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant)))))))))))))))))
A13E3C65NKK51I,3.3,39,4,RC.adj.isl.sh.01,RC.adj.isl.sh,-1.123921592,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client))))))))))))))))
A1650FELH3UL2F,3.1,25,1,RC.adj.isl.sh.07,RC.adj.isl.sh,-1.149142081,RC,ADJ,island,short,I interviewed the employee who laughs if the office manager blackmails an executive.,(C-mat-decl (T-past (lv-tr (I) (interview (the (employee (C-rel (T-pres (lv-tr (who) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (an (executive))))))))))))))))
A1650FELH3UL2F,3.1,46,1,RC.adj.isl.sh.03,RC.adj.isl.sh,-1.149142081,RC,ADJ,island,short,I talked to the news reporter who coughs if the tourists photograph the famous actor.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (news_reporter (C-rel (T-pres (lv-tr (who) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (the (famous_actor)))))))))))))))))
A18ACKRAVMM8D8,3.3,37,6,RC.adj.isl.sh.05,RC.adj.isl.sh,0.919094703,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant)))))))))))))))))
A18ACKRAVMM8D8,3.3,39,6,RC.adj.isl.sh.01,RC.adj.isl.sh,0.919094703,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client))))))))))))))))
A19P3BIPW6UMQ9,3.4,12,2,RC.adj.isl.sh.06,RC.adj.isl.sh,-0.829670688,RC,ADJ,island,short,I spoke with the professor who faints if the students publicly criticize the college president.,(C-mat-decl (T-past (lv-tr (I) (speak (with (the (professor (C-rel (T-pres (lv-tr (who) (faint (if (T-pres (lv-tr (the (students)) (criticize (publicly) (the (college_president)))))))))))))))))
A19P3BIPW6UMQ9,3.4,50,2,RC.adj.isl.sh.02,RC.adj.isl.sh,-0.829670688,RC,ADJ,island,short,I sympathize with the reverand who sighs if the bride and groom neglect to thank their parents.,(C-mat-decl (T-pres (lv-tr (I) (sympathize (with (the (reverand (C-rel (T-pres (lv-tr (who) (sigh (if (T-pres (lv-tr (the (bride_and_groom)) (neglect (to-control (lv-tr (PRO) (thank (their (parents))))))))))))))))))))
A1A7O3TW2O0TPM,3.3,37,5,RC.adj.isl.sh.05,RC.adj.isl.sh,0.538343989,RC,ADJ,island,short,I served the customer who winks if the young couple play with their child at the restaurant.,(C-mat-decl (T-past (lv-tr (I) (serve (the (customer (C-rel (T-pres (lv-tr (who) (wink (if (T-pres (lv-tr (the (young_couple)) (play (with (the (child))) (at (the (restaurant)))))))))))))))))
A1A7O3TW2O0TPM,3.3,39,4,RC.adj.isl.sh.01,RC.adj.isl.sh,0.059815999,RC,ADJ,island,short,I called the secretary who worries if the lawyer insults the client.,(C-mat-decl (T-past (lv-tr (I) (call (the (secretary (C-rel (T-pres (lv-tr (who) (worry (if (T-pres (lv-tr (the (lawyer)) (insult (the (client))))))))))))))))
A1D6R2BC4CW1L3,3.1,25,2,RC.adj.isl.sh.07,RC.adj.isl.sh,-0.749409681,RC,ADJ,island,short,I interviewed the employee who laughs if the office manager blackmails an executive.,(C-mat-decl (T-past (lv-tr (I) (interview (the (employee (C-rel (T-pres (lv-tr (who) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (an (executive))))))))))))))))
A1D6R2BC4CW1L3,3.1,46,1,RC.adj.isl.sh.03,RC.adj.isl.sh,-1.193504307,RC,ADJ,island,short,I talked to the news reporter who coughs if the tourists photograph the famous actor.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (news_reporter (C-rel (T-pres (lv-tr (who) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (the (famous_actor)))))))))))))))))
A1EWQ6YCM8CO0E,3.1,25,1,RC.adj.isl.sh.07,RC.adj.isl.sh,-1.054496809,RC,ADJ,island,short,I interviewed the employee who laughs if the office manager blackmails an executive.,(C-mat-decl (T-past (lv-tr (I) (interview (the (employee (C-rel (T-pres (lv-tr (who) (laugh (if (T-pres (lv-tr (the (office_manager)) (blackmail (an (executive))))))))))))))))
A1EWQ6YCM8CO0E,3.1,46,2,RC.adj.isl.sh.03,RC.adj.isl.sh,-0.652783739,RC,ADJ,island,short,I talked to the news reporter who coughs if the tourists photograph the famous actor.,(C-mat-decl (T-past (lv-tr (I) (talk (to (the (news_reporter (C-rel (T-pres (lv-tr (who) (cough (if (T-pres (lv-tr (the (tourists)) (photograph (the (famous_actor)))))))))))))))))
